id,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q10,Q11,Q11,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q16,Q16,Q16,Q16,Q16,Q16,Q16,Q16,Q16,Q16,Q17,Q17,Q17,Q17,Q17,Q17,Q17,Q17,Q18,Q20,Q21,device_type,מקור,ISAIncome
506,גבר,22,ערבי - נוצרי,הכרמל וסביבותיו,,,1,קו טלפון (ADSL),סמייל 012,,,,,יס פלוס - Yes,סלקום TV,פרטנר TV,,,,,,,נטפליקס – Netflix,דיסני פלוס,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,אפל מיוזיק - Apple music,,,דיזר - Deezer,,,,על תיכונית,5001-6000,,"mobile, iOS",0,5001-6000
715,גבר,22,יהודי,,(02) ירושלים,מסורתי/ת,1,סיב אופטי,בזק בינלאומי,,,,יס - Yes,,,,,,,,,,,,,,,,,,,אף אחד מהם,,אפל מיוזיק - Apple music,,,,,,,על תיכונית,16001-18000,,"mobile, iOS",0,16001-18000
753,אישה,22,יהודי,,(08) דרום,מסורתי/ת,1,לא יודע/ת,פרטנר,,,,יס - Yes,,,,,,,,,,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,YouTube Music   YouTube Premium,,,,,,על יסודית,7001-8000,,"mobile, Android",0,7001-8000
853,אישה,22,יהודי,,(03) מרכז,מסורתי/ת,1,כבלים של הוט,הוט נט,,,Hot-NextTV,,,,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,אמאזון פריים - Amazon Prime,,,,,,,אפל מיוזיק - Apple music,,,,,,,תיכונית / ישיבה קטנה,7001-8000,,"mobile, iOS",0,7001-8000
895,גבר,22,יהודי,,(04) צפון,חילוני/ת,1,סיב אופטי,בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,תיכונית / ישיבה קטנה,מסרב/ת להשיב,קצת מעל הממוצע,desktop,0,18001-22000
907,אישה,22,יהודי,,(04) צפון,מסורתי/ת,1,סיב אופטי,בזק בינלאומי,,,,,יס פלוס - Yes,,,,,,,,,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,על תיכונית,מסרב/ת להשיב,דומה לממוצע,"mobile, Android",0,12001-13000
1028,גבר,22,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,דיסני פלוס,,,אמאזון פריים - Amazon Prime,,,,,,,אפל מיוזיק - Apple music,,,,,,,על תיכונית,10001-11000,,"mobile, iOS",0,10001-11000
1067,אישה,22,יהודי,,(08) דרום,חרדי/ת,1,סיב אופטי,בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,,,,,,,,על תיכונית,11001-12000,,desktop,0,11001-12000
1072,אישה,22,יהודי,,(08) דרום,מסורתי/ת,1,כבלים של הוט,הוט נט,,,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,,,אפל TV - AppleTV,,,,,,,ספוטיפיי – Spotify,,,,,,,,על תיכונית,9001-10000,,"mobile, iOS",0,9001-10000
1080,אישה,22,יהודי,,(02) ירושלים,חרדי/ת,1,סיב אופטי,בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,16001-18000,,"mobile, Android",0,16001-18000
1097,אישה,22,יהודי,,(03) מרכז,דתי/ה,1,סיב אופטי,סלקום,,,,,,סלקום TV,,,,,אחר,,,נטפליקס – Netflix,,,,אמאזון פריים - Amazon Prime,,,,,,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,YouTube Music   YouTube Premium,,,,,,על תיכונית,7001-8000,,"mobile, iOS",0,7001-8000
1112,אישה,22,יהודי,,(03) מרכז,חילוני/ת,1,קו טלפון (ADSL),אינטרנט רימון/אתרוג,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,על תיכונית,3001-4000,,"mobile, Android",0,3001-4000
1125,אישה,22,יהודי,,(09) שרון,חילוני/ת,1,לא יודע/ת,בזק בינלאומי,,,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,תיכונית / ישיבה קטנה,12001-13000,,"mobile, iOS",0,12001-13000
49,גבר,23,ערבי - מוסלמי,נצרת וסביבותיה,,,1,סיב אופטי,בזק בינלאומי,,,,,,,,,,,אחר,,,,,,,,,,אחר,,,,,,,,אחר,,,תיכונית / ישיבה קטנה,5001-6000,,"mobile, Android",0,5001-6000
73,גבר,23,יהודי,,(08) דרום,דתי/ה,1,סיב אופטי,אינטרנט רימון/אתרוג,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,תיכונית / ישיבה קטנה,מסרב/ת להשיב,דומה לממוצע,desktop,0,12001-13000
101,גבר,23,יהודי,,(04) צפון,חילוני/ת,1,סיב אופטי,סלקום,,,,,,,,,FreeTV,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,,,,,,,על תיכונית,עד 3000,,desktop,0,עד 3000
116,גבר,23,יהודי,,(04) צפון,חילוני/ת,1,סיב אופטי,פרטנר,,,,,,,פרטנר TV,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,על תיכונית,32001-36000,,"mobile, iOS",0,32001-36000
173,גבר,23,יהודי,,(03) מרכז,חילוני/ת,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,16001-18000,,"mobile, iOS",0,16001-18000
219,אישה,23,יהודי,,(09) שרון,חילוני/ת,1,כבלים של הוט,פלאפון,,הוט -Hot ,,,,סלקום TV,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,אפל מיוזיק - Apple music,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,16001-18000,,desktop,0,16001-18000
239,אישה,23,יהודי,,(02) ירושלים,חילוני/ת,1,סיב אופטי,סלקום,,,,,,,,Sting TV,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,תיכונית / ישיבה קטנה,עד 3000,,"mobile, Android",0,עד 3000
270,גבר,23,יהודי,,(03) מרכז,חילוני/ת,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,,,,,,,,תיכונית / ישיבה קטנה,18001-22000,,"mobile, iOS",0,18001-22000
277,אישה,23,ערבי - מוסלמי,המשולש,,,1,לא יודע/ת,בזק בינלאומי,,,,,,,,,,,,לא יודע ת,,,,,,,,,,לא יודע ת,,,,,,,,לא יודע ת,,תיכונית / ישיבה קטנה,לא יודע/ת,קצת מתחת לממוצע,"mobile, Android",0,9001-10000
407,אישה,23,יהודי,,(03) מרכז,חילוני/ת,1,כבלים של הוט,הוט נט,,,,,,סלקום TV,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,תיכונית / ישיבה קטנה,12001-13000,,"mobile, iOS",0,12001-13000
491,גבר,23,יהודי,,(04) צפון,מסורתי/ת,1,סיב אופטי,019 mobile,,הוט -Hot ,Hot-NextTV,,,,,Sting TV,,,,,,נטפליקס – Netflix,,,,,דיסקברי פלוס - Discovery Plus,,אחר,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,22001-27000,,"mobile, Android",0,22001-27000
610,גבר,23,יהודי,,(02) ירושלים,מסורתי/ת,1,קו טלפון (ADSL),פרטנר,,,,,,,פרטנר TV,,,,,,,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,12001-13000,,desktop,0,12001-13000
611,אישה,23,יהודי,,(08) דרום,חילוני/ת,1,סיב אופטי,בזק בינלאומי,,,,,יס פלוס - Yes,,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,אפל TV - AppleTV,,,,,,,,אפל מיוזיק - Apple music,,,,,,,תיכונית / ישיבה קטנה,6001-7000,,"mobile, iOS",0,6001-7000
624,אישה,23,יהודי,,(04) צפון,חרדי/ת,1,סיב אופטי,סלקום,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,על תיכונית,10001-11000,,"mobile, Android",0,10001-11000
633,אישה,23,יהודי,,(08) דרום,מסורתי/ת,1,סיב אופטי,פרטנר,,,,יס - Yes,,,,,,,,,,,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,אפל מיוזיק - Apple music,,,,,,,תיכונית / ישיבה קטנה,עד 3000,,"mobile, iOS",0,עד 3000
648,גבר,23,יהודי,,(04) צפון,מסורתי/ת,1,כבלים של הוט,פרטנר,,,,,,סלקום TV,,,FreeTV,,,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,אפל מיוזיק - Apple music,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,18001-22000,,"mobile, iOS",0,18001-22000
728,גבר,23,יהודי,,(04) צפון,חילוני/ת,1,לא יודע/ת,בזק בינלאומי,,,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,,,,,לא יודע ת,,תיכונית / ישיבה קטנה,מסרב/ת להשיב,קצת מעל הממוצע,"mobile, Android",0,18001-22000
745,אישה,23,יהודי,,(04) צפון,מסורתי/ת,1,לא יודע/ת,בזק בינלאומי,,,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,,,,,לא יודע ת,,על תיכונית,7001-8000,,"mobile, iOS",0,7001-8000
780,אישה,23,ערבי - מוסלמי,המשולש,,,1,לא יודע/ת,בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,,,,,,אף אחד מהם,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,5001-6000,,desktop,0,5001-6000
842,אישה,23,יהודי,,(03) מרכז,דתי/ה,1,סיב אופטי,בזק בינלאומי,,,,,יס פלוס - Yes,,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,אמאזון פריים - Amazon Prime,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,10001-11000,,"mobile, Android",0,10001-11000
864,גבר,23,יהודי,,(09) שרון,חילוני/ת,1,סיב אופטי,פרטנר,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,מעל 36000,,desktop,0,מעל 36000
871,אישה,23,יהודי,,(08) דרום,מסורתי/ת,1,סיב אופטי,פרטנר,,,,יס - Yes,,,פרטנר TV,,,,,,,נטפליקס – Netflix,,,אפל TV - AppleTV,,,,,,,,אפל מיוזיק - Apple music,YouTube Music   YouTube Premium,,,,,,על תיכונית,8001-9000,,"mobile, iOS",0,8001-9000
874,גבר,23,יהודי,,(04) צפון,דתי/ה,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,תיכונית / ישיבה קטנה,מסרב/ת להשיב,מסרב/ת להשיב,"mobile, Android",0,מסרב|ת להשיב
884,גבר,23,יהודי,,(03) מרכז,חילוני/ת,1,כבלים של הוט,פרטנר,,,,יס - Yes,,,,,,,,,,,,,אפל TV - AppleTV,,,,,,,,,YouTube Music   YouTube Premium,,,אחר,,,תיכונית / ישיבה קטנה,7001-8000,,"mobile, iOS",0,7001-8000
912,גבר,23,יהודי,,(09) שרון,חילוני/ת,1,סיב אופטי,סלקום,,,,,,,,Sting TV,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,9001-10000,,"mobile, Android",0,9001-10000
918,אישה,23,יהודי,,(08) דרום,חילוני/ת,1,כבלים של הוט,סלקום,,הוט -Hot ,,,,סלקום TV,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,על תיכונית,עד 3000,,"mobile, Android",0,עד 3000
940,אישה,23,יהודי,,(04) צפון,חילוני/ת,1,סיב אופטי,בזק בינלאומי,,,,,יס פלוס - Yes,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,מסרב/ת להשיב,מסרב/ת להשיב,"mobile, iOS",0,מסרב|ת להשיב
977,אישה,23,יהודי,,(04) צפון,חילוני/ת,1,כבלים של הוט,הוט נט,,,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,אפל מיוזיק - Apple music,YouTube Music   YouTube Premium,,,,,,על תיכונית,מסרב/ת להשיב,מסרב/ת להשיב,"mobile, iOS",0,מסרב|ת להשיב
1022,אישה,23,יהודי,,(03) מרכז,חרדי/ת,1,כבלים של הוט,הוט נט,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,4001-5000,,"mobile, iOS",0,4001-5000
1031,גבר,23,יהודי,,(08) דרום,מסורתי/ת,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,Sting TV,,,,,,נטפליקס – Netflix,,,,אמאזון פריים - Amazon Prime,,,,,,ספוטיפיי – Spotify,,,,,,,,על תיכונית,מסרב/ת להשיב,קצת מתחת לממוצע,"mobile, iOS",0,9001-10000
1038,אישה,23,יהודי,,(04) צפון,חילוני/ת,1,סיב אופטי,סלקום,,,,,,סלקום TV,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,אמאזון פריים - Amazon Prime,,,,,,ספוטיפיי – Spotify,,,,,,,,תיכונית / ישיבה קטנה,9001-10000,,"mobile, Android",0,9001-10000
1043,אישה,23,יהודי,,(04) צפון,חילוני/ת,1,לא יודע/ת,הוט נט,,הוט -Hot ,,,יס פלוס - Yes,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,אפל מיוזיק - Apple music,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,עד 3000,,desktop,0,עד 3000
1121,אישה,23,יהודי,,(03) מרכז,דתי/ה,1,לא יודע/ת,בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,3001-4000,,desktop,0,3001-4000
1126,אישה,23,יהודי,,(03) מרכז,חילוני/ת,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,אחר,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,9001-10000,,desktop,0,9001-10000
1156,אישה,23,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,הוט נט,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,תיכונית / ישיבה קטנה,8001-9000,,"mobile, Android",0,8001-9000
1200,אישה,23,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,12001-13000,,"mobile, iOS",0,12001-13000
1204,אישה,23,יהודי,,(08) דרום,חילוני/ת,1,אחר,בזק בינלאומי,,,,יס - Yes,יס פלוס - Yes,,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,,,,,,אחר,,,על תיכונית,16001-18000,,"mobile, iOS",0,16001-18000
1219,אישה,23,ערבי - מוסלמי,ואדי ערה,,,1,לא יודע/ת,פרטנר,,,,,,,,,,,,,אף אחד מהם,,,,,,,,אחר,,,,,,,,,לא יודע ת,,על תיכונית,לא יודע/ת,הרבה מתחת לממוצע,desktop,0,עד 3000
71,גבר,24,יהודי,,(08) דרום,חילוני/ת,1,סיב אופטי,פרטנר,,,,,,,פרטנר TV,,,,,,,נטפליקס – Netflix,דיסני פלוס,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,ספוטיפיי – Spotify,,,,,,,,על תיכונית,לא יודע/ת,מסרב/ת להשיב,"mobile, Android",0,לא יודע|ת
123,גבר,24,ערבי - מוסלמי,נצרת וסביבותיה,,,1,סיב אופטי,בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,תיכונית / ישיבה קטנה,7001-8000,,"mobile, Android",0,7001-8000
129,גבר,24,יהודי,,(08) דרום,חילוני/ת,1,סיב אופטי,בזק בינלאומי,,,,יס - Yes,,,,,,,אחר,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,על תיכונית,מסרב/ת להשיב,מסרב/ת להשיב,"mobile, Android",0,מסרב|ת להשיב
133,גבר,24,ערבי - מוסלמי,נצרת וסביבותיה,,,1,סיב אופטי,לא יודע/ת,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,,,,,,,לא יודע ת,,תיכונית / ישיבה קטנה,6001-7000,,desktop,0,6001-7000
231,גבר,24,יהודי,,(02) ירושלים,חילוני/ת,1,סיב אופטי,בזק בינלאומי,,,,יס - Yes,,,,,,,,,,,,,,,,,,,אף אחד מהם,,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,מסרב/ת להשיב,דומה לממוצע,"mobile, Android",0,12001-13000
256,גבר,24,יהודי,,(08) דרום,דתי/ה,1,כבלים של הוט,אקספון 018 (wecom),,,,,יס פלוס - Yes,סלקום TV,,,,,,,,,דיסני פלוס,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,אחר,,,תיכונית / ישיבה קטנה,לא יודע/ת,הרבה מעל הממוצע,desktop,0,22001-27000
266,אישה,24,יהודי,,(02) ירושלים,חילוני/ת,1,כבלים של הוט,הוט נט,,,,,,,,,FreeTV,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,תיכונית / ישיבה קטנה,עד 3000,,"mobile, Android",0,עד 3000
404,גבר,24,יהודי,,(09) שרון,מסורתי/ת,1,סיב אופטי,פרטנר,,,,,,,פרטנר TV,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,,,,אחר,,,תיכונית / ישיבה קטנה,18001-22000,,"mobile, iOS",0,18001-22000
419,אישה,24,יהודי,,(04) צפון,מסורתי/ת,1,לא יודע/ת,לא יודע/ת,,,,,,,,,,,,לא יודע ת,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,4001-5000,,"mobile, iOS",0,4001-5000
600,גבר,24,יהודי,,(09) שרון,חילוני/ת,1,סיב אופטי,גולן טלקום,,,,,,,פרטנר TV,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,תיכונית / ישיבה קטנה,לא יודע/ת,קצת מעל הממוצע,"mobile, Android",0,18001-22000
621,אישה,24,יהודי,,(03) מרכז,מסורתי/ת,1,סיב אופטי,פרטנר,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,דיסני פלוס,יוטיוב - YouTube - מנוי בתשלום,,אמאזון פריים - Amazon Prime,,,,,,,אפל מיוזיק - Apple music,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,11001-12000,,"mobile, iOS",0,11001-12000
705,אישה,24,ערבי - מוסלמי,המשולש,,,1,סיב אופטי,פרטנר,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,,,,,לא יודע ת,,אקדמאית תואר שני,18001-22000,,"mobile, iOS",0,18001-22000
732,גבר,24,יהודי,,(03) מרכז,מסורתי/ת,1,סיב אופטי,סלקום,,,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,תיכונית / ישיבה קטנה,4001-5000,,desktop,0,4001-5000
737,אישה,24,יהודי,,(08) דרום,מסורתי/ת,1,כבלים של הוט,בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,,,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,18001-22000,,"mobile, Android",0,18001-22000
771,אישה,24,יהודי,,(02) ירושלים,מסורתי/ת,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,11001-12000,,"mobile, iOS",0,11001-12000
787,אישה,24,ערבי - מוסלמי,המשולש,,,1,סיב אופטי,פלאפון,,,,,,,,,,,,לא יודע ת,,,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,8001-9000,,"mobile, iOS",0,8001-9000
796,אישה,24,ערבי - מוסלמי,הדרום,,,1,סיב אופטי,בזק בינלאומי,,,,,,,,,,,,לא יודע ת,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,אפל TV - AppleTV,,,,,,,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר שני,לא יודע/ת,דומה לממוצע,"mobile, iOS",0,12001-13000
